코드,설명
870360,"차량; 추진을 위한 스파크 점화 내연 피스톤 엔진과 전기 모터를 모두 갖추고 있으며, 외부 전원에 연결하여 충전할 수 있습니다."
870370,차량; 압축 점화식 내연기관 엔진(디젤 또는 세미 디젤)과 추진용 전기 모터를 모두 갖추고 있으며 외부 전원에 연결하여 충전할 수 있습니다.
870380,"차량, 추진을 위한 전기 모터만 있는 경우"
870390,"차량, (제8702호의 것 이외의) 사람을 운송하기 위한 것 (제8702호의 것 이외의 것) 세번. 8703"
870410,"차량; 상품 운송을 위해 비포장도로용으로 설계된 덤프트럭, 화물 운송용"
870421,"차량; 물품 운송용 압축 점화 내연기관(디젤 또는 세미 디젤)만 장착한 차량(총중량 5톤을 초과하지 않는 차량), 품목 번호 8704.1에 해당하지 않음."
870422,"차량; 압축 점화 내연기관(디젤 또는 세미 디젤)만 장착한, 화물 운송용(총중량 5톤 초과 20톤 이하), 품목 번호 8704.1에 해당하지 않는 차량, n.e.c."
870423,"차량; 물품 운송용 압축 점화 내연기관(디젤 또는 세미 디젤)만 장착한 차량(총중량 20톤 초과), 품목 번호 8704.1에 해당하지 않는 경우"
870431,"차량; 물품 운송을 위한 스파크 점화 내연 피스톤 엔진만 장착한 차량(총중량 5톤을 초과하지 않는), 품목 번호 8704.1에 해당하지 않는 차량"
870432,"차량; 물품 운송용 (총중량 5톤을 초과하는) 스파크 점화식 내연 피스톤 엔진만 장착된 차량, 품목 번호 8704.1에 해당하지 않는 차량"
870441,"차량; 압축 점화 내연 피스톤 엔진(디젤/반디젤)과 전기 모터를 모두 추진용 모터로 사용하고, 섹션 14에서와 같이 조립되지 않은 (총중량 5000kg을 초과하지 않는) 화물 운송용, 승합차"
870442,"차량; 압축 점화 내연기관 엔진(디젤/반디젤) 및 추진용 전기 모터를 모두 갖춘 차량으로, 총중량이 5,000kg을 초과하지만 20,000kg을 초과하지 않아야 합니다."
870443,"차량; 압축 점화 내연기관 엔진(디젤/반디젤) 및 추진용 전기 모터를 모두 갖춘, 총중량 20,000kg을 초과하는 차량"
870451,"차량; 스파크 점화 내연 피스톤 엔진과 전기 모터를 모두 사용하여 추진하며, 총중량이 5,000kg을 초과하지 않아야 합니다."
870452,"차량; 스파크 점화 내연 피스톤 엔진과 추진용 전기 모터가 모두 장착되어 있고, 총중량이 5,000kg을 초과하는 차량"
870460,"차량, 추진을 위한 전기 모터만 있는 경우"
870490,"차량, 물품 운송용, 기타는 세번 번호에 포함되지 않음. 8704"
870510,차량; 크레인 트럭
870520,차량; 이동식 드릴링 데릭
870530,차량; 소방 차량
870540,차량; 콘크리트 믹서 트럭
870590,"차량; 고장 트럭, 도로 청소차, 살수 트럭, 이동식 작업장, 이동식 방사선 장치 및 기타 특수 목적 차량은 제목에 기재된 번호에 해당하지 않습니다. 8705"
870600,"섀시; 엔진이 장착된 차량용, 제목 번호. 8701 ~ 8705"
870710,"차량, 차량용 차체(운전석 포함)의 세번 번호. 8703"
870790,"차량, 차량 번호 번호 8701. 8701, 8702, 8704 또는 8705"
870810,"차량, 범퍼 및 그 부품, 세번 번호. 8701~8705"
870821,"차량, 차체 일부, 안전벨트"
870822,"차량, 부품 및 액세서리, 전면 윈드스크린(앞유리), 후면 창문 및 이 장의 소제목 주 1에 명시된 기타 창문"
870829,"차량, 안전벨트 이외의 차체 부품 및 액세서리"
870830,"차량 부품; 브레이크, 서보 브레이크 및 그 부품"
870840,차량 부품; 기어 박스 및 그 부품
870850,차량 부품; 다른 변속기 부품과 함께 제공되었는지 여부에 관계없이 차동장치가 있는 구동축 및 비구동축; 그 부품
870870,차량 부품; 도로용 휠 및 부품 및 액세서리
870880,"차량 부품, 서스펜션 시스템 및 그 부품(충격 흡수 장치 포함)"
870891,차량 부품; 라디에이터 및 그 부품
870892,차량 부품; 소음기(머플러) 및 배기관; 그 부품
870893,차량 부품; 클러치 및 그 부품
870894,"차량 부품; 스티어링 휠, 스티어링 컬럼 및 스티어링 박스; 그 부품"
870895,차량 부품; 인플레이터 시스템이 장착된 안전 에어백; 그 부품
870899,차량 부품 및 액세서리; n.e.c.의 제목 번호. 8708
870911,"차량; 공장, 창고, 부두 지역 또는 공항에서 단거리 물품 운송에 사용되는 유형의 전기식, 자체 추진식(리프팅 또는 취급 장비가 장착되지 않은) 차량"
870919,"차량; 공장, 공항 등에서 단거리 물품 운송에 사용되는 (전기식이 아닌), 자체 추진식, 취급 장비가 없는 차량 및 철도역 플랫폼에서 사용되는 유형의 트랙터"
870990,차량; 차량의 일부 번호. 8709
871000,"탱크 및 기타 장갑 전투 차량, 무기가 장착되어 있는지 여부에 관계없이 동력 차량 및 그러한 차량의 부품"
871110,"오토바이(오토바이 포함) 및 사이클; 보조 모터가 장착되어 있고, 실린더 용량이 50cc를 초과하지 않는 내연 피스톤 엔진이 장착되어 있으며, 사이드카의 유무에 관계없이 사이드카; 사이드카"
871120,"오토바이(오토바이 포함) 및 사이클; 보조 모터, 내연 피스톤 엔진이 장착되어 있고 실린더 용량이 50cc를 초과하지만 250cc를 초과하지 않으며 사이드카의 유무에 관계없이 보조 모터가 장착된 경우; 사이드카"
871130,"오토바이(오토바이 포함) 및 사이클; 보조 모터, 내연 피스톤 엔진이 장착되어 있고 실린더 용량이 250cc를 초과하지만 500cc를 초과하지 않으며 사이드카의 유무에 관계없이 보조 모터가 장착된 경우; 사이드카"
871140,"오토바이(오토바이 포함) 및 사이클, 보조 모터 장착, 실린더 용량이 500cc를 초과하지만 800cc를 초과하지 않는 내연 피스톤 엔진, 사이드카 포함 또는 미포함, 사이드카"
871150,"오토바이(오토바이 포함) 및 사이클, 보조 모터 장착, 실린더 용량이 800cc를 초과하는 내연 피스톤 엔진, 사이드카 유무에 관계없이 보조 모터 장착; 사이드카"
871160,"오토바이(오토바이 포함) 및 자전거, 보조 모터 장착, 추진용 전기 모터 장착, 사이드카 유무에 관계없이 사이드카, 사이드카"
871190,"오토바이(원동기장치 자전거 포함) 및 사이클; n.e.c.의 제목 번호. 8711, 보조 모터 장착, 사이드카 포함 또는 미포함; 사이드카"
871200,"자전거 및 기타 자전거(배달용 세발자전거 포함, 동력이 없는 자전거 포함)"
871310,"장애인용 객차, 기계식 추진이 아닌 객차"
871390,"장애인용 객차, 기계식 추진 차량"
871410,"오토바이(오토바이 포함), 부품 및 액세서리"
871420,"장애인용 객차, 그 부품 및 부속품"
871491,"자전거, 프레임 및 포크 및 그 부품"
871492,"자전거, 그 부품, 휠 림 및 스포크"
871493,"사이클, 그 부품, 허브(코스터 제동 허브 및 허브 브레이크 제외) 및 프리휠 스프라켓 휠"
871494,"사이클; 그 부품, 코스터 제동 허브 및 허브 브레이크를 포함한 브레이크 및 그 부품"
871495,"사이클; 그 부품, 안장"
871496,"사이클, 부품, 페달 및 크랭크 기어 및 그 부품"
871499,"사이클; 그 일부, 품목 번호 8714.9에 포함되지 않음."
871500,유모차 및 그 부품
871610,"트레일러 및 세미 트레일러, 주택 또는 캠핑용 캐러밴 유형"
871620,"트레일러 및 세미 트레일러, 농업용 자동 적재 또는 자동 하역 장치"
871631,탱커 트레일러 및 탱커 세미 트레일러
871639,트레일러 및 세미 트레일러(탱커형 제외)
871640,트레일러 및 세미 트레일러; 품목 번호 8716.3의 n.e.c.
871680,차량; 제목에 없음. 8716
871690,"트레일러, 세미 트레일러 및 기계적으로 추진되지 않는 기타 차량, 그 부품의 세번 번호. 8716"
880100,"풍선 및 열기구, 글라이더, 행글라이더 및 기타 무동력 항공기."
880211,"무인 헬리콥터 제외, 적재 중량이 2000kg을 초과하지 않는 헬리콥터"
880212,"무인 헬리콥터 제외, 적재 중량이 2000kg을 초과하는 헬리콥터"
880220,"무인 항공기를 제외한 비행기 및 기타 항공기, 적재 중량이 2000kg을 초과하지 않는 항공기"
880230,"무인 항공기를 제외한 비행기 및 기타 항공기, 적재 중량이 2000kg을 초과하지만 15,000kg을 초과하지 않는 항공기"
880240,"무인 항공기를 제외한 비행기 및 기타 항공기, 적재 중량이 15,000kg을 초과하는 항공기"
880260,우주선(인공위성 포함) 및 궤도 이하 및 우주선 발사체
880400,"낙하산(적격 낙하산 및 패러글라이더 포함) 및 로토슈트, 그 부품 및 부속품"
880510,"항공기 발사 장치, 갑판 고정 장치 또는 이와 유사한 장치 및 그 부품"
880521,지상 비행 훈련기 및 그 부품; 공중 전투 시뮬레이터 및 그 부품
880529,지상 비행 훈련기 및 그 부품; 기타 공중 전투 시뮬레이터 및 그 부품
880610,"무인 항공기, 승객 운송용"
880621,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 250g 이하인 경우"
880622,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 250g 이상 7kg 이하인 경우"
880623,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 7kg 이상 25kg 이하인 경우"
880624,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 25kg 이상 150kg 이하인 경우"
880629,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 150kg을 초과하는 경우"
880691,"무인 항공기, 원격 조종 비행이 아닌 경우 및 최대 이륙 중량이 250g 이하인 승객 운송용 이외의 경우"
880692,"무인 항공기, 원격 조종 비행 이외의 경우 및 최대 이륙 중량이 250g 이상 7kg 이하인 승객을 운송하기 위한 경우를 제외하고"
880693,"무인 항공기, 원격 조종 비행이 아닌 경우 및 최대 이륙 중량 7kg 이상 25kg 이하의 승객을 운송하는 경우를 제외한 경우"
880694,"무인 항공기, 원격 조종 비행이 아닌 경우 및 최대 이륙 중량 25kg 이상 150kg 이하의 승객을 운송하는 경우를 제외한 경우"
880699,"무인 항공기, 원격 조종 비행이 아닌 경우 및 최대 이륙 중량이 150kg을 초과하는 승객 운송용이 아닌 경우"
880710,"항공기 및 우주선, 프로펠러 및 로터 및 그 부품"
880720,"항공기 및 우주선, 하부 캐리지 및 그 부품"
880730,"항공기 및 우주선, 비행기, 헬리콥터 또는 무인 항공기의 부품 n.e.c. 세번 번호. 8807"
880790,항공기 및 우주선; 제88장의 그 외의 부분
890110,"유람선, 유람선 및 이와 유사한 선박, 주로 사람의 운송을 위해 설계된 모든 종류의 여객선, 페리선"
890120,탱커
890130,"선박, 냉장, 유조선 제외"
890190,"선박; n.e.c.의 표제 번호. 8901, 사람과 물품의 운송을 위한 물품 및 기타 선박의 운송용"
890200,"어선, 공장 선박 및 기타 선박, 수산물의 가공 또는 보존을 위한 선박"
890311,"요트 및 기타 선박, 레저 또는 스포츠용, 모터가 장착되었거나 장착되도록 설계된 공기 주입식(단단한 선체 공기 주입식 포함), 무적(순) 중량(모터 제외)이 100kg을 초과하지 않아야 합니다."
890312,"요트 및 기타 선박, 레저 또는 스포츠용, 모터와 함께 사용하도록 설계되지 않은 공기 주입식(단단한 선체 공기 주입식 포함), 무적(순) 중량이 100kg을 초과하지 않는 경우"
890319,"요트 및 기타 선박, 레저 또는 스포츠용, 풍선(단단한 선체 풍선 포함), 적재(그물) 무게가 100kg을 초과하는 경우"
890321,"(공기 주입식 제외) 보조 모터가 있든 없든, 레저 또는 스포츠용이며 길이가 7.5m를 넘지 않는 요트(풍선 제외)"
890322,길이가 7.5m를 초과하지만 24m를 초과하지 않는 레저 또는 스포츠용 보조 모터가 있거나 없는 요트(풍선 제외)
890323,"요트; (공기 주입식 제외) 보조 모터가 있든 없든, 레저 또는 스포츠용, 길이가 24m를 초과하는 경우"
890331,"모터보트; (선외 모터보트 제외) 길이가 7.5m를 초과하지 않는 레저 또는 스포츠용, 풍선을 제외한 것"
890332,"모터보트; (선외 모터보트 제외), 길이가 7.5m를 초과하지만 24m를 초과하지 않는 레저 또는 스포츠용, 풍선형 제외"
890333,"모터보트; (선외 모터보트 제외), 길이가 24m를 초과하는 풍선형 이외의 레저 또는 스포츠용 보트"
890393,"(요트 및 모터보트 제외) 길이가 7.5m를 초과하지 않는, 풍선을 제외한 레저 또는 스포츠용 선박"
890399,(요트 및 모터보트 제외) 길이가 7.5m를 초과하는 풍선을 제외한 레저용 또는 스포츠용 선박.
890400,터그 및 푸셔 크래프트
890510,준설선
890520,부유식 또는 잠수식 시추 또는 생산 플랫폼
890590,"선박; 경선, 소방선, 부유식 크레인 및 기타 선박으로, 주요 기능인 부유식 부두에 부수적으로 항해할 수 있는 선박의 경우"
890610,선박; 군함
890690,"선박; 기타, 노 젓는 보트 이외의 구명정을 포함한 기타, 군함 이외의 선박"
890710,뗏목; 풍선
890790,"부유 구조물; 탱크, 수조 댐, 착륙장, 부표 및 비콘"
890800,"선박 및 기타 부유 구조물, 해체용"
900110,"광섬유, 광섬유 번들 및 케이블, 품목 번호. 8544"
900120,"광학 요소; 편광 재료, 시트 및 그 플레이트"
900130,"렌즈, 콘택트렌즈, 광학적으로 가공되지 않은 유리 요소를 제외한 모든 재질의 비착용 렌즈"
